Nome,Semana,Link,Data,Plataforma,Formato,Engajamento,Taxa de Engajamento,Impressoes,Visualizacoes,Likes,Comentarios,Compartilhamentos,VMG
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832569680302592319,7-09-2024,Twitter,Vídeo,4248,0.0144,296010.0,0.0,3477,0.0,771.0,11853.6
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832569904924377235,7-09-2024,Twitter,Foto,8656,0.0292,296010.0,0.0,7488,0.0,1168.0,17520.5
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832570456018448448,7-09-2024,Twitter,Foto,5920,0.02,296010.0,0.0,4892,0.0,1028.0,14328.74
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832573074044063938,7-09-2024,Twitter,Vídeo,18395,0.0621,296010.0,0.0,15168,0.0,3227.0,33657.43
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832573697569300541,7-09-2024,Twitter,Vídeo,6244,0.0210999999999999,296010.0,0.0,4998,0.0,1246.0,15323.06
Eduardo Bolsonaro,4-10 SET/24,https://www.youtube.com/watch?v=8TaA2Yj_HPE,7-09-2024,YouTube,Vídeo,7713,0.2453999999999999,0.0,31434.0,7066,647.0,0.0,37498.54
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832613100433858880,7-09-2024,Twitter,Link,1997,0.0067,296010.0,0.0,1675,0.0,322.0,8206.15
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832614397325258875,7-09-2024,Twitter,Foto,5906,0.02,296010.0,0.0,4818,0.0,1088.0,14498.2
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/reel/C_rLjh7PkLY/,8-09-2024,Instagram,Reels,44400,0.0075,1000877.0,0.0,43202,1198.0,0.0,69008.15
Eduardo Bolsonaro,4-10 SET/24,https://twitter.com/user/status/1832932475741278295,8-09-2024,Twitter,Foto,1732,0.0059,296027.0,0.0,1429,0.0,303.0,7880.65
Eduardo Bolsonaro,4-10 SET/24,https://www.youtube.com/watch?v=UOX1jfWsn3U,8-09-2024,YouTube,Vídeo,4765,0.363,0.0,13125.0,4421,344.0,0.0,20314.04
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/reel/C_sXXpcRgVn/,9-09-2024,Instagram,Reels,33096,0.0056,1001549.0,0.0,31994,1102.0,0.0,58645.26
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/p/C_s1V2sxwBb/,9-09-2024,Instagram,Foto,69499,0.0118,1001549.0,0.0,67712,1787.0,0.0,94637.24
Eduardo Bolsonaro,4-10 SET/24,https://www.instagram.com/p/C_vk7KpRsh0/,10-09-2024,Instagram,Foto,201684,0.0342,1002221.0,0.0,190018,11666.0,0.0,275903.9
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/p/C_fzauqOX8R/,4-09-2024,Instagram,Foto,94677,0.046,350271.0,0.0,92034,2643.0,0.0,107419.97
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=_6M2-oJRqxY,4-09-2024,YouTube,Vídeo,110052,0.1969999999999999,0.0,558677.0,106323,3729.0,0.0,494856.0
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_f65S9MNQq/,4-09-2024,Instagram,Reels,71064,0.0345,350271.0,0.0,67098,3966.0,0.0,96162.11
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=laY_a1LLeR8,4-09-2024,YouTube,Vídeo,52933,0.2532,0.0,209061.0,49853,3080.0,0.0,236225.48
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=yhgZiTBL1fE,4-09-2024,YouTube,Vídeo,19026,0.2739,0.0,69457.0,17914,1112.0,0.0,83099.83
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=8g8aHydOA5E,4-09-2024,YouTube,Vídeo,55574,0.1869,0.0,297299.0,52240,3334.0,0.0,275083.51
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_gvbYsMtGA/,4-09-2024,Instagram,Reels,107143,0.052,350271.0,0.0,102418,4725.0,0.0,132381.61
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=SG_XbYJMhcU,4-09-2024,YouTube,Vídeo,26627,0.2809,0.0,94792.0,24960,1667.0,0.0,117042.78
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_hB7HutrBF/,4-09-2024,Instagram,Reels,40850,0.0197999999999999,350650.0,0.0,39387,1463.0,0.0,53066.12
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_h5WWaOfIB/,5-09-2024,Instagram,Reels,1798,0.0009,350650.0,0.0,1743,55.0,0.0,9850.68
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_iaxRPu85t/,5-09-2024,Instagram,Reels,1713,0.0008,350650.0,0.0,1662,51.0,0.0,9750.22
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/p/C_ij3aKu_Vk/,5-09-2024,Instagram,Foto,14570,0.0070999999999999,350650.0,0.0,14136,434.0,0.0,23426.96
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=chaZGzi3nfw,5-09-2024,YouTube,Vídeo,58852,0.2732,0.0,215441.0,55491,3361.0,0.0,256149.24
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_iqdCusBHF/,5-09-2024,Instagram,Reels,72562,0.0352,350650.0,0.0,69865,2697.0,0.0,88779.0
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/p/C_iv6aEOXJ5/,5-09-2024,Instagram,Carrossel,86678,0.042,350650.0,0.0,82027,4651.0,0.0,114284.12
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=jLtH51KKXxU,5-09-2024,YouTube,Vídeo,78904,0.1861,0.0,423946.0,75893,3011.0,0.0,367209.59
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=k9gQ8T4oKjU,5-09-2024,YouTube,Vídeo,41776,0.2611,0.0,159998.0,39155,2621.0,0.0,187431.05
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/p/C_i7Y8aJPlQ/,5-09-2024,Instagram,Foto,109817,0.0532,350650.0,0.0,104993,4824.0,0.0,135366.98
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=wUDji16bHeE,5-09-2024,YouTube,Vídeo,19795,0.1946,0.0,101735.0,19287,508.0,0.0,87157.08
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_jKw9YJvyP/,5-09-2024,Instagram,Reels,758,0.0004,350650.0,0.0,750,8.0,0.0,8634.8
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=C3SzT0L74wQ,5-09-2024,YouTube,Vídeo,112241,0.1830999999999999,0.0,612935.0,104995,7246.0,0.0,566826.76
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_jfUhJtjcW/,5-09-2024,Instagram,Reels,90189,0.0437,350650.0,0.0,82741,7448.0,0.0,136435.06
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_jqzXbtRR2/,5-09-2024,Instagram,Reels,26782,0.013,351029.0,0.0,26527,255.0,0.0,32713.49
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_kdaF8u2hz/,6-09-2024,Instagram,Reels,943,0.0005,351029.0,0.0,913,30.0,0.0,8952.95
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_k_3hrOU3H/,6-09-2024,Instagram,Reels,987,0.0005,351029.0,0.0,960,27.0,0.0,8970.27
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=8LaER7IBMkg,6-09-2024,YouTube,Vídeo,46375,0.2132,0.0,217538.0,42937,3438.0,0.0,228591.37
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=IjVhPKyk1II,6-09-2024,YouTube,Vídeo,62931,0.221,0.0,284733.0,61224,1707.0,0.0,265594.11
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_lSpL8OxSd/,6-09-2024,Instagram,Reels,152686,0.0739,351029.0,0.0,148092,4594.0,0.0,170669.69
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=1j1BATPthXc,6-09-2024,YouTube,Vídeo,37278,0.2022,0.0,184344.0,35157,2121.0,0.0,177939.93
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/p/C_lmF_uJWgo/,6-09-2024,Instagram,Carrossel,33290,0.0161,351029.0,0.0,32047,1243.0,0.0,45068.29
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_lnpH_sWS3/,6-09-2024,Instagram,Reels,37003,0.0179,351029.0,0.0,36427,576.0,0.0,43699.19
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=BWyF6yJOwXs,6-09-2024,YouTube,Vídeo,34022,0.2339999999999999,0.0,145376.0,33229,793.0,0.0,138956.41
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_lvi4QpSas/,6-09-2024,Instagram,Reels,1028,0.0005,351029.0,0.0,950,78.0,0.0,9354.37
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/p/C_l2GkruUTB/,6-09-2024,Instagram,Foto,99811,0.0483,351029.0,0.0,95693,4118.0,0.0,121941.35
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_l_BhnpSeC/,6-09-2024,Instagram,Reels,52912,0.0256,351029.0,0.0,52051,861.0,0.0,59330.33
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=2FNLWhCWp2w,6-09-2024,YouTube,Vídeo,17093,0.2698,0.0,63356.0,16504,589.0,0.0,69269.02
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=EE0ldH9EYYE,6-09-2024,YouTube,Vídeo,45053,0.2284,0.0,197294.0,42210,2843.0,0.0,210527.7
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/p/C_mGYllJDbc/,6-09-2024,Instagram,Foto,21699,0.0105,351409.0,0.0,21293,406.0,0.0,29383.54
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_nEWCvOIMb/,7-09-2024,Instagram,Reels,1166,0.0006,351409.0,0.0,1145,21.0,0.0,9091.76
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_nY2cMuFlu/,7-09-2024,Instagram,Reels,20625,0.01,351409.0,0.0,20171,454.0,0.0,28788.22
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=S8AiRoZuvRs,7-09-2024,YouTube,Vídeo,66472,0.1707,0.0,389447.0,62828,3644.0,0.0,335414.75
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_nfkyAuUeP/,7-09-2024,Instagram,Reels,211750,0.1024,351409.0,0.0,142033,69717.0,0.0,666914.64
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_nkSjTOWvc/,7-09-2024,Instagram,Reels,1182,0.0006,351409.0,0.0,1049,133.0,0.0,9871.6
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_nvvHIO4v_/,7-09-2024,Instagram,Reels,62847,0.0304,351409.0,0.0,51709,11138.0,0.0,138177.7
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_n9Mw-upA-/,7-09-2024,Instagram,Reels,136376,0.066,351409.0,0.0,131451,4925.0,0.0,158915.72
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_oGh7SJSbN/,7-09-2024,Instagram,Reels,211642,0.1024,351409.0,0.0,202481,9161.0,0.0,252618.72
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=7zLYle3oDDk,7-09-2024,YouTube,Vídeo,86613,0.1764,491100.0,0.0,80941,5672.0,0.0,444501.07
Gustavo Gayer,4-10 SET/24,https://www.tiktok.com/@gusgayer/video/7411994446461472006,7-09-2024,TikTok,Vídeo,118,0.1002,0.0,1178.0,112,6.0,0.0,288.88
Gustavo Gayer,4-10 SET/24,https://www.tiktok.com/@gusgayer/video/7411995431573458182,7-09-2024,TikTok,Vídeo,6298,0.1957,0.0,34300.0,5857,441.0,0.0,13011.22
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_oVNSWJX06/,7-09-2024,Instagram,Reels,1045,0.0005,351409.0,0.0,1035,10.0,0.0,8912.46
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_oe-2wOb_G/,7-09-2024,Instagram,Reels,14893,0.0072,351409.0,0.0,14737,156.0,0.0,21820.38
Gustavo Gayer,4-10 SET/24,https://twitter.com/user/status/1832553739539873818,7-09-2024,Twitter,Vídeo,32315,0.2739999999999999,117958.0,0.0,26554,0.0,5761.0,52340.51
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_ojMwdOA2y/,7-09-2024,Instagram,Reels,74999,0.0363,351409.0,0.0,73264,1735.0,0.0,84311.9
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_pu9mvO7Fi/,8-09-2024,Instagram,Reels,621,0.0003,351788.0,0.0,614,7.0,0.0,8535.87
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_qKFJiuabm/,8-09-2024,Instagram,Reels,1676,0.0008,351788.0,0.0,1645,31.0,0.0,9607.33
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/p/C_qQncxPz0p/,8-09-2024,Instagram,Foto,3888,0.0019,351788.0,0.0,3833,55.0,0.0,11673.81
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_qbJpjPLQz/,8-09-2024,Instagram,Reels,125928,0.0608999999999999,351788.0,0.0,120870,5058.0,0.0,150848.73
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_qiLVuOEZB/,8-09-2024,Instagram,Reels,104324,0.0504,351788.0,0.0,101506,2818.0,0.0,116947.69
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=d8PKHsu5pmc,8-09-2024,YouTube,Vídeo,150475,0.2057999999999999,0.0,731195.0,142092,8383.0,0.0,711518.13
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_qxg_4MsJl/,8-09-2024,Instagram,Reels,121663,0.0588,351788.0,0.0,116885,4778.0,0.0,145265.63
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=eQO4MedKzgw,8-09-2024,YouTube,Vídeo,59647,0.2167,0.0,275190.0,57548,2099.0,0.0,260180.24
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_q5OGdJZYy/,8-09-2024,Instagram,Reels,850,0.0004,351788.0,0.0,829,21.0,0.0,8828.57
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=tbe0NxkYo1Q,8-09-2024,YouTube,Vídeo,119541,0.1639999999999999,0.0,728969.0,114428,5113.0,0.0,592602.95
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_sSzR1u9As/,9-09-2024,Instagram,Reels,1355,0.0007,352102.0,0.0,1305,50.0,0.0,9468.33
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/p/C_sZ8cGOTJz/,9-09-2024,Instagram,Foto,79816,0.0385,352102.0,0.0,68946,10870.0,0.0,150953.59
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_stcWDMO1K/,9-09-2024,Instagram,Reels,92704,0.0448,352102.0,0.0,89588,3116.0,0.0,108999.91
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_svBv-u4Vv/,9-09-2024,Instagram,Reels,709,0.0003,352102.0,0.0,639,70.0,0.0,9049.57
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=RLOI_ss-hG8,9-09-2024,YouTube,Vídeo,16968,0.2123999999999999,0.0,79881.0,16314,654.0,0.0,75332.67
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=MrGTNxMFGFM,9-09-2024,YouTube,Vídeo,78702,0.1503,0.0,523646.0,76407,2295.0,0.0,389676.33
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_tEkWeuLsZ/,9-09-2024,Instagram,Reels,1529,0.0007,352102.0,0.0,1496,33.0,0.0,9501.69
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_tTaOLJvZb/,9-09-2024,Instagram,Reels,20790,0.01,352102.0,0.0,20460,330.0,0.0,28011.63
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=uCkqmDX1gco,9-09-2024,YouTube,Vídeo,26536,0.3003,0.0,88354.0,25612,924.0,0.0,104369.26
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/p/C_tarP5yFS2/,9-09-2024,Instagram,Foto,102693,0.0496,352102.0,0.0,99780,2913.0,0.0,116201.93
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_teFBmpqIX/,9-09-2024,Instagram,Reels,501,0.0002,352102.0,0.0,483,18.0,0.0,8515.01
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_te2krp8lr/,9-09-2024,Instagram,Reels,112970,0.0545,352102.0,0.0,106722,6248.0,0.0,147851.55
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=Pk1N9aXSc9I,9-09-2024,YouTube,Vídeo,115088,0.2557,0.0,450164.0,107529,7559.0,0.0,524156.61
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_t7CtYt2Q-/,9-09-2024,Instagram,Reels,87929,0.0424,352417.0,0.0,85470,2459.0,0.0,100406.65
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_u30tiuL7q/,10-09-2024,Instagram,Reels,1179,0.0006,352417.0,0.0,1156,23.0,0.0,9139.41
Gustavo Gayer,4-10 SET/24,https://twitter.com/user/status/1833503446449983675,10-09-2024,Twitter,Vídeo,10979,0.093,118041.0,0.0,9202,0.0,1777.0,18601.57
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_vSymDO6Xp/,10-09-2024,Instagram,Reels,708,0.0003,352417.0,0.0,672,36.0,0.0,8823.27
Gustavo Gayer,4-10 SET/24,https://twitter.com/user/status/1833511946605498814,10-09-2024,Twitter,Vídeo,7895,0.0669,118041.0,0.0,6434,0.0,1461.0,14519.77
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/p/C_vb0C-OE8l/,10-09-2024,Instagram,Foto,100203,0.0483,352417.0,0.0,95407,4796.0,0.0,126947.37
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=lgHL9W1Cj-I,10-09-2024,YouTube,Vídeo,74786,0.2213,0.0,337973.0,69866,4920.0,0.0,355715.39
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_vlLqBsnnw/,10-09-2024,Instagram,Reels,90447,0.0436,352417.0,0.0,85600,4847.0,0.0,118906.05
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_vsRBkses5/,10-09-2024,Instagram,Reels,137967,0.0666,352417.0,0.0,131465,6502.0,0.0,171093.45
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=vPG18Lsxftk,10-09-2024,YouTube,Vídeo,22419,0.2251,0.0,99605.0,20740,1679.0,0.0,108909.19
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=kWxACunhtQc,10-09-2024,YouTube,Vídeo,97480,0.1882,0.0,518029.0,93381,4099.0,0.0,457044.66
Gustavo Gayer,4-10 SET/24,https://twitter.com/user/status/1833587697375731951,10-09-2024,Twitter,Vídeo,7130,0.0604,118041.0,0.0,5688,0.0,1442.0,13688.98
Gustavo Gayer,4-10 SET/24,https://twitter.com/user/status/1833589471113318704,10-09-2024,Twitter,Vídeo,16474,0.1396,118041.0,0.0,13178,0.0,3296.0,28799.66
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_v9i1tMNAH/,10-09-2024,Instagram,Reels,75973,0.0366,352417.0,0.0,73556,2417.0,0.0,89837.21
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_wACfXJEYK/,10-09-2024,Instagram,Reels,39567,0.0191,352417.0,0.0,38435,1132.0,0.0,49738.65
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=KA9_WMXhDMk,10-09-2024,YouTube,Vídeo,26517,0.2119,0.0,125121.0,25665,852.0,0.0,115456.2
Gustavo Gayer,4-10 SET/24,https://www.instagram.com/reel/C_wCwW1p0Da/,10-09-2024,Instagram,Reels,1327,0.0006,352417.0,0.0,1296,31.0,0.0,9321.41
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=s8ctV9zzcN0,10-09-2024,YouTube,Vídeo,38638,0.253,0.0,152724.0,37172,1466.0,0.0,161590.28
Gustavo Gayer,4-10 SET/24,https://www.youtube.com/watch?v=rHAHHysbt78,10-09-2024,YouTube,Vídeo,62055,0.2155999999999999,0.0,287815.0,59399,2656.0,0.0,277753.16
Josimar de Maranhãozinho,4-10 SET/24,https://www.instagram.com/reel/C_fiOBVOzSs/,4-09-2024,Instagram,Reels,329,0.0028,29707.0,0.0,309,20.0,0.0,1091.42
Josimar de Maranhãozinho,4-10 SET/24,https://www.instagram.com/reel/C_f1sWoOATS/,4-09-2024,Instagram,Reels,985,0.0083,29707.0,0.0,939,46.0,0.0,1833.42
Josimar de Maranhãozinho,4-10 SET/24,https://www.instagram.com/p/C_mYsf7uORR/,6-09-2024,Instagram,Carrossel,415,0.0034999999999999,29733.0,0.0,385,30.0,0.0,1234.36
Josimar de Maranhãozinho,4-10 SET/24,https://www.instagram.com/reel/C_oI2QWOyTO/,7-09-2024,Instagram,Reels,106,0.0009,29733.0,0.0,103,3.0,0.0,783.94
Josimar de Maranhãozinho,4-10 SET/24,https://www.instagram.com/reel/C_qR4N8phA8/,8-09-2024,Instagram,Reels,130,0.0011,29746.0,0.0,122,8.0,0.0,839.08
Josimar de Maranhãozinho,4-10 SET/24,https://www.instagram.com/reel/C_qd6SkuBSg/,8-09-2024,Instagram,Reels,418,0.0034999999999999,29746.0,0.0,379,39.0,0.0,1298.8
Josimar de Maranhãozinho,4-10 SET/24,https://www.instagram.com/reel/C_qm62luni0/,8-09-2024,Instagram,Reels,644,0.0054,29746.0,0.0,628,16.0,0.0,1335.84
Josimar de Maranhãozinho,4-10 SET/24,https://www.instagram.com/reel/C_rIuY1OSqq/,8-09-2024,Instagram,Reels,787,0.0066,29746.0,0.0,734,53.0,0.0,1711.9
Josimar de Maranhãozinho,4-10 SET/24,https://www.instagram.com/reel/C_rQjuJOO0C/,8-09-2024,Instagram,Reels,448,0.0038,29759.0,0.0,421,27.0,0.0,1242.81
Josimar de Maranhãozinho,4-10 SET/24,https://www.instagram.com/reel/C_s7wAmuRVp/,8-09-2024,Instagram,Reels,254,0.0021,29759.0,0.0,238,16.0,0.0,1000.73
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831308008405533109,4-09-2024,Twitter,Link,10597,0.0260999999999999,405315.0,0.0,9463,0.0,1134.0,21298.45
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831309694217904334,4-09-2024,Twitter,Foto,24865,0.0613,405315.0,0.0,20470,0.0,4395.0,45687.79
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831354737981083887,4-09-2024,Twitter,Foto,30451,0.0751,405315.0,0.0,25194,0.0,5257.0,53967.37
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831355741178871866,4-09-2024,Twitter,Texto,16909,0.0417,405315.0,0.0,15657,0.0,1252.0,28034.65
Nikolas Ferreira,4-10 SET/24,https://www.instagram.com/reel/C_gHIo5Jv4S/,4-09-2024,Instagram,Reels,559254,0.0486,1957134.0,0.0,548703,10551.0,0.0,597378.08
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831395604024717404,4-09-2024,Twitter,Foto,16021,0.0395,405315.0,0.0,13068,0.0,2953.0,32342.83
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831407240093560916,4-09-2024,Twitter,Link,17310,0.0426999999999999,405315.0,0.0,15381,0.0,1929.0,30511.28
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831416617798136126,4-09-2024,Twitter,Foto,17567,0.0433,405315.0,0.0,14966,0.0,2601.0,32827.17
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831468674643062797,4-09-2024,Twitter,Vídeo,11558,0.0285,405315.0,0.0,10141,0.0,1417.0,23135.04
Nikolas Ferreira,4-10 SET/24,https://www.tiktok.com/@nikolasferreiradm/video/7410936554840952070,4-09-2024,TikTok,Vídeo,214926,0.1264,0.0,1700000.0,198600,4726.0,11600.0,410709.28
Nikolas Ferreira,4-10 SET/24,https://www.instagram.com/reel/C_jRZnmJJeM/,5-09-2024,Instagram,Reels,647840,0.0562,1957922.0,0.0,634048,13792.0,0.0,695748.3
Nikolas Ferreira,4-10 SET/24,https://www.tiktok.com/@nikolasferreiradm/video/7411280712327908614,5-09-2024,TikTok,Vídeo,32776,0.1625,0.0,201700.0,31200,874.0,702.0,57898.72
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831703694531834102,5-09-2024,Twitter,Texto,16865,0.0416,405887.0,0.0,15080,0.0,1785.0,29631.24
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831813812787540314,5-09-2024,Twitter,Vídeo,26719,0.0658,405887.0,0.0,22362,0.0,4357.0,47454.1
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831836467594956872,5-09-2024,Twitter,Texto,15469,0.0381,405887.0,0.0,14358,0.0,1111.0,26158.84
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831869918737993967,5-09-2024,Twitter,Foto,6522,0.0161,405937.0,0.0,5711,0.0,811.0,16205.25
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831885663404224856,5-09-2024,Twitter,Link,28070,0.0691,405937.0,0.0,24488,0.0,3582.0,46447.99
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1831887840235647114,5-09-2024,Twitter,Link,22192,0.0547,405937.0,0.0,18469,0.0,3723.0,40942.67
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832028744560587185,6-09-2024,Twitter,Foto,27330,0.0673,405937.0,0.0,23580,0.0,3750.0,46214.67
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832086117996503167,6-09-2024,Twitter,Texto,16055,0.0395999999999999,405937.0,0.0,14277,0.0,1778.0,28792.6
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832171862756839593,6-09-2024,Twitter,Texto,16810,0.0414,405937.0,0.0,14631,0.0,2179.0,30782.21
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832181574256783777,6-09-2024,Twitter,Link,12436,0.0306,405937.0,0.0,10535,0.0,1901.0,25513.79
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832182376849666096,6-09-2024,Twitter,Foto,16269,0.0401,405937.0,0.0,13914,0.0,2355.0,30774.36
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832194732455301488,6-09-2024,Twitter,Texto,6109,0.015,405937.0,0.0,5920,0.0,189.0,13884.8
Nikolas Ferreira,4-10 SET/24,https://www.youtube.com/watch?v=EW9S78FjvAo,7-09-2024,YouTube,Vídeo,26409,0.1174,0.0,224965.0,24635,1774.0,0.0,160975.94
Nikolas Ferreira,4-10 SET/24,https://www.tiktok.com/@nikolasferreiradm/video/7412011307404201221,7-09-2024,TikTok,Vídeo,269862,0.1499,0.0,1800000.0,246700,7062.0,16100.0,483829.36
Nikolas Ferreira,4-10 SET/24,https://twitter.com/user/status/1832386313259037136,7-09-2024,Twitter,Texto,21825,0.0538,405986.0,0.0,19831,0.0,1994.0,35282.12
